0,1.22786,-1.199
1,0.99601,-1.201
2,0.83596,-1.208
3,0.94154,-1.213
4,1.02704,-1.214
5,1.08779,-1.213
6,1.08192,-1.217
7,0.93187,-1.220
8,0.89686,-1.220
9,0.67660,-1.225
10,0.86637,-1.225
11,0.68842,-1.225
12,0.71801,-1.225
13,0.74277,-1.226
14,0.60029,-1.230
15,0.56190,-1.234
16,0.69756,-1.240
17,0.62825,-1.246
18,0.57068,-1.250
19,0.54350,-1.255
20,0.54276,-1.257
21,0.55712,-1.258
22,0.61305,-1.260
23,0.67860,-1.264
24,0.68834,-1.268
25,0.57691,-1.270
26,0.68718,-1.274
27,0.59014,-1.279
28,0.60246,-1.285
29,0.66474,-1.292
30,0.74821,-1.300
31,0.75688,-1.303
32,0.74121,-1.302
33,0.72110,-1.302
34,0.71148,-1.304
35,0.65957,-1.308
36,0.61097,-1.311
37,0.57363,-1.307
38,0.66841,-1.310
39,0.58424,-1.312
40,0.63493,-1.313
41,0.54635,-1.316
42,0.57058,-1.320
43,0.55206,-1.327
44,0.63335,-1.329
45,0.56496,-1.330
46,0.58093,-1.330
47,0.51415,-1.330
48,0.62154,-1.335
49,0.55969,-1.338
50,0.58574,-1.340
51,0.55188,-1.342
52,0.56460,-1.346
53,0.53990,-1.347
54,0.51168,-1.352
55,0.53814,-1.354
56,0.46091,-1.357
57,0.46437,-1.368
58,0.45316,-1.374
59,0.50300,-1.381
60,0.49442,-1.388
61,0.38987,-1.394
62,0.44470,-1.399
63,0.42483,-1.401
64,0.45597,-1.406
65,0.40711,-1.413
66,0.41730,-1.422
67,0.36723,-1.429
68,0.39797,-1.437
69,0.38507,-1.442
70,0.36895,-1.446
71,0.39472,-1.452
72,0.38499,-1.457
73,0.32195,-1.460
74,0.31304,-1.466
75,0.37217,-1.471
76,0.31892,-1.475
77,0.30117,-1.478
78,0.32508,-1.480
79,0.32259,-1.484
80,0.45411,-1.494
81,0.31022,-1.516
82,0.27069,-1.532
83,0.29282,-1.542
84,0.28589,-1.548
85,0.32270,-1.559
86,0.30658,-1.565
87,0.29081,-1.581
88,0.29778,-1.588
89,0.27144,-1.597
90,0.32041,-1.605
91,0.26081,-1.607
92,0.29261,-1.615
93,0.31496,-1.626
94,0.27958,-1.637
95,0.26522,-1.644
96,0.31413,-1.654
97,0.29052,-1.661
98,0.27539,-1.670
99,0.26471,-1.678
100,0.24137,-1.683
101,0.25278,-1.690
102,0.25771,-1.696
103,0.26111,-1.700
104,0.27175,-1.704
105,0.25113,-1.706
106,0.26656,-1.713
107,0.25787,-1.720
108,0.25721,-1.725
109,0.25929,-1.732
110,0.27498,-1.743
111,0.27314,-1.752
112,0.28314,-1.755
113,0.27545,-1.760
114,0.27009,-1.765
115,0.25845,-1.769
116,0.25968,-1.774
117,0.24318,-1.777
118,0.27210,-1.781
119,0.26195,-1.785
120,0.25105,-1.791
121,0.24355,-1.795
122,0.25462,-1.802
123,0.25294,-1.806
124,0.26310,-1.812
125,0.26300,-1.820
126,0.24959,-1.829
127,0.23949,-1.834
128,0.25129,-1.839
129,0.25343,-1.842
130,0.26451,-1.844
131,0.25768,-1.851
132,0.26641,-1.854
133,0.25713,-1.856
134,0.24829,-1.860
135,0.25978,-1.863
136,0.24819,-1.871
137,0.24650,-1.880
138,0.24408,-1.888
139,0.25731,-1.894
140,0.25838,-1.898
141,0.21510,-1.903
142,0.24975,-1.908
143,0.24621,-1.913
144,0.25857,-1.919
145,0.25005,-1.927
146,0.26311,-1.936
147,0.23999,-1.942
148,0.25340,-1.948
149,0.24893,-1.950
150,0.24392,-1.954
151,0.25588,-1.957
152,0.25251,-1.960
153,0.23353,-1.964
154,0.22261,-1.969
155,0.26214,-1.972
156,0.23737,-1.973
157,0.22648,-1.972
158,0.24360,-1.972
159,0.24754,-1.973
