0,1.22966,-1.198
1,0.96392,-1.198
2,0.78815,-1.204
3,0.89231,-1.210
4,0.97783,-1.212
5,1.03364,-1.212
6,1.03339,-1.216
7,0.90460,-1.219
8,0.85973,-1.218
9,0.65655,-1.223
10,0.84615,-1.224
11,0.67422,-1.224
12,0.71075,-1.225
13,0.73847,-1.226
14,0.61085,-1.229
15,0.59597,-1.234
16,0.74367,-1.240
17,0.67734,-1.245
18,0.61520,-1.249
19,0.57079,-1.255
20,0.57405,-1.256
21,0.57728,-1.256
22,0.63383,-1.257
23,0.71151,-1.260
24,0.71936,-1.264
25,0.61276,-1.267
26,0.70746,-1.271
27,0.59834,-1.277
28,0.61253,-1.283
29,0.66880,-1.290
30,0.73749,-1.299
31,0.75244,-1.301
32,0.73610,-1.301
33,0.71758,-1.302
34,0.70691,-1.303
35,0.64860,-1.307
36,0.62163,-1.310
37,0.58349,-1.307
38,0.67965,-1.309
39,0.59351,-1.311
40,0.64426,-1.311
41,0.55448,-1.314
42,0.57516,-1.319
43,0.55163,-1.325
44,0.62606,-1.327
45,0.55646,-1.329
46,0.56244,-1.330
47,0.49821,-1.331
48,0.57015,-1.335
49,0.51540,-1.337
50,0.54011,-1.339
51,0.51031,-1.343
52,0.50556,-1.348
53,0.48523,-1.351
54,0.45724,-1.357
55,0.47543,-1.359
56,0.41090,-1.364
57,0.39720,-1.375
58,0.37616,-1.383
59,0.41135,-1.391
60,0.39433,-1.398
61,0.31146,-1.406
62,0.35187,-1.412
63,0.34399,-1.418
64,0.36100,-1.423
65,0.33032,-1.430
66,0.33646,-1.439
67,0.30388,-1.447
68,0.31846,-1.455
69,0.30747,-1.460
70,0.29530,-1.465
71,0.30827,-1.472
72,0.30231,-1.477
73,0.27287,-1.482
74,0.26290,-1.489
75,0.41049,-1.494
76,0.28095,-1.504
77,0.25732,-1.523
78,0.27634,-1.535
79,0.26716,-1.544
80,0.29132,-1.555
81,0.28144,-1.565
82,0.27466,-1.579
83,0.28167,-1.587
84,0.26793,-1.599
85,0.30064,-1.608
86,0.25525,-1.611
87,0.28456,-1.620
88,0.29556,-1.633
89,0.27613,-1.646
90,0.26439,-1.655
91,0.30202,-1.665
92,0.28876,-1.672
93,0.27932,-1.684
94,0.26735,-1.693
95,0.25183,-1.699
96,0.26576,-1.707
97,0.26792,-1.714
98,0.27096,-1.719
99,0.27884,-1.724
100,0.26839,-1.731
101,0.27870,-1.741
102,0.26787,-1.748
103,0.27242,-1.753
104,0.27641,-1.758
105,0.29468,-1.767
106,0.28703,-1.777
107,0.29936,-1.780
108,0.29044,-1.784
109,0.28994,-1.790
110,0.28235,-1.795
111,0.28307,-1.798
112,0.26995,-1.801
113,0.29850,-1.806
114,0.28482,-1.812
115,0.27149,-1.816
116,0.27217,-1.820
117,0.28247,-1.825
118,0.28314,-1.829
119,0.29407,-1.834
120,0.29198,-1.839
121,0.27430,-1.847
122,0.26705,-1.855
123,0.27815,-1.862
124,0.28431,-1.864
125,0.29399,-1.866
126,0.27943,-1.873
127,0.29736,-1.877
128,0.28942,-1.880
129,0.27601,-1.885
130,0.28845,-1.889
131,0.27956,-1.896
132,0.27894,-1.905
133,0.27968,-1.912
134,0.29030,-1.919
135,0.29585,-1.924
136,0.25117,-1.931
137,0.28722,-1.939
138,0.28619,-1.946
139,0.29525,-1.951
140,0.28420,-1.957
141,0.30109,-1.965
142,0.27781,-1.973
143,0.29472,-1.980
144,0.28561,-1.985
145,0.27987,-1.989
146,0.29616,-1.993
147,0.29009,-1.995
148,0.27232,-1.998
149,0.25823,-2.004
150,0.42130,-2.007
151,0.28204,-2.004
152,0.26644,-2.022
153,0.28668,-2.027
154,0.27105,-2.034
155,0.28482,-2.043
156,0.28893,-2.052
157,0.28544,-2.061
158,0.29114,-2.067
159,0.28203,-2.077
160,0.30949,-2.084
161,0.26712,-2.080
162,0.29893,-2.085
163,0.30302,-2.095
164,0.28833,-2.105
165,0.27800,-2.112
166,0.31227,-2.119
167,0.29840,-2.125
168,0.29275,-2.135
169,0.27865,-2.142
170,0.26199,-2.146
171,0.27870,-2.152
172,0.27995,-2.158
173,0.27989,-2.159
174,0.28578,-2.160
175,0.27900,-2.166
176,0.28842,-2.174
177,0.27733,-2.177
178,0.28127,-2.180
179,0.28546,-2.182
180,0.30663,-2.192
181,0.29819,-2.200
182,0.30950,-2.199
183,0.29994,-2.200
184,0.30021,-2.203
185,0.29243,-2.205
186,0.29128,-2.206
187,0.27938,-2.205
188,0.30791,-2.207
189,0.29387,-2.211
190,0.27798,-2.214
191,0.28060,-2.214
192,0.28893,-2.217
193,0.29144,-2.219
194,0.30246,-2.224
195,0.30223,-2.229
196,0.28147,-2.239
197,0.27351,-2.245
198,0.28648,-2.250
199,0.29353,-2.249
200,0.30285,-2.249
201,0.28660,-2.254
202,0.30561,-2.256
203,0.29865,-2.257
204,0.28417,-2.260
205,0.29732,-2.263
206,0.28599,-2.270
207,0.28604,-2.279
208,0.28676,-2.285
209,0.29722,-2.291
210,0.30354,-2.294
211,0.25657,-2.301
212,0.29414,-2.308
213,0.29351,-2.314
214,0.30298,-2.319
215,0.28996,-2.326
216,0.30908,-2.333
217,0.28471,-2.341
218,0.30230,-2.348
219,0.29109,-2.351
220,0.28621,-2.356
221,0.30304,-2.358
222,0.29788,-2.360
223,0.27861,-2.362
224,0.26404,-2.367
225,0.30658,-2.369
226,0.28462,-2.371
227,0.27399,-2.371
228,0.28545,-2.371
229,0.29751,-2.372
230,0.29787,-2.373
231,0.27938,-2.376
232,0.30787,-2.379
233,0.28669,-2.384
234,0.28691,-2.391
235,0.29446,-2.393
236,0.30613,-2.394
237,0.30401,-2.393
238,0.26118,-2.398
239,0.28545,-2.401
240,0.46937,-2.420
241,0.29209,-2.418
242,0.27455,-2.427
243,0.29730,-2.432
244,0.28011,-2.438
245,0.29326,-2.442
246,0.29862,-2.449
247,0.29544,-2.455
248,0.30012,-2.456
249,0.29156,-2.462
250,0.32120,-2.465
251,0.27584,-2.456
252,0.30942,-2.460
253,0.31256,-2.470
254,0.29775,-2.476
255,0.28742,-2.479
256,0.32292,-2.484
257,0.30796,-2.489
258,0.30166,-2.497
259,0.28835,-2.502
260,0.27025,-2.504
261,0.28694,-2.508
262,0.28848,-2.511
263,0.28726,-2.510
264,0.29227,-2.509
265,0.28609,-2.513
266,0.29537,-2.521
267,0.28465,-2.523
268,0.28769,-2.524
269,0.29196,-2.527
270,0.31389,-2.535
271,0.30590,-2.543
272,0.31649,-2.542
273,0.30648,-2.542
274,0.30711,-2.542
275,0.29866,-2.542
276,0.29686,-2.541
277,0.28553,-2.535
278,0.31359,-2.536
279,0.29990,-2.539
280,0.28268,-2.541
281,0.28629,-2.540
282,0.29416,-2.545
283,0.29725,-2.547
284,0.30793,-2.551
285,0.30879,-2.555
286,0.28614,-2.563
287,0.27869,-2.568
288,0.29223,-2.572
289,0.29914,-2.569
290,0.30831,-2.566
291,0.29160,-2.570
292,0.31080,-2.570
293,0.30399,-2.570
294,0.28871,-2.575
295,0.30287,-2.576
296,0.29056,-2.582
297,0.29117,-2.590
298,0.29130,-2.596
299,0.30206,-2.601
300,0.30849,-2.603
301,0.26059,-2.608
302,0.29871,-2.614
303,0.29814,-2.619
304,0.30780,-2.623
305,0.29391,-2.629
306,0.31407,-2.636
307,0.28898,-2.643
308,0.30691,-2.649
309,0.29504,-2.651
310,0.29039,-2.654
311,0.30727,-2.656
312,0.30240,-2.657
313,0.28259,-2.658
314,0.26779,-2.662
315,0.31072,-2.662
316,0.28847,-2.663
317,0.27737,-2.662
318,0.28908,-2.662
319,0.30113,-2.661
320,0.30092,-2.662
321,0.28269,-2.663
322,0.31125,-2.665
323,0.28959,-2.670
324,0.28975,-2.677
325,0.29769,-2.677
326,0.30940,-2.678
327,0.30638,-2.676
328,0.26320,-2.681
329,0.28791,-2.684
