0,0.98483,-1.197
1,1.11680,-1.198
2,0.95890,-1.202
3,0.86459,-1.205
4,0.81398,-1.208
5,0.68450,-1.211
6,0.75632,-1.214
7,0.63828,-1.214
8,0.59336,-1.215
9,0.58032,-1.221
10,0.64293,-1.225
11,0.58614,-1.228
12,0.49127,-1.231
13,0.61805,-1.233
14,0.78747,-1.238
15,0.63504,-1.244
16,0.55958,-1.250
17,0.65216,-1.256
18,0.58059,-1.264
19,0.54269,-1.271
20,0.56301,-1.278
21,0.59383,-1.284
22,0.63849,-1.292
23,0.54826,-1.293
24,0.57979,-1.295
25,0.54752,-1.299
26,0.54641,-1.306
27,0.60429,-1.310
28,0.77256,-1.309
29,0.63823,-1.310
30,0.62724,-1.310
31,0.59523,-1.315
32,0.55383,-1.318
33,0.63601,-1.321
34,0.56843,-1.323
35,0.59061,-1.327
36,0.65606,-1.333
37,0.60184,-1.338
38,0.62055,-1.340
39,0.65503,-1.342
40,0.55910,-1.343
41,0.58930,-1.346
42,0.76265,-1.349
43,0.58205,-1.354
44,0.69925,-1.358
45,0.66378,-1.362
46,0.59027,-1.369
47,0.74522,-1.372
48,0.56939,-1.375
49,0.70259,-1.375
50,0.54780,-1.378
51,0.60134,-1.377
52,0.47881,-1.378
53,0.41924,-1.382
54,0.48085,-1.387
55,0.39990,-1.394
56,0.38981,-1.400
57,0.44317,-1.404
58,0.43637,-1.408
59,0.36559,-1.413
60,0.34355,-1.419
61,0.32838,-1.424
62,0.31271,-1.432
63,0.32805,-1.441
64,0.28760,-1.448
65,0.31023,-1.456
66,0.26840,-1.461
67,0.26660,-1.463
68,0.29096,-1.469
69,0.31211,-1.474
70,0.28591,-1.477
71,0.28357,-1.481
72,0.29290,-1.487
73,0.26423,-1.494
74,0.27472,-1.501
75,0.27806,-1.509
76,0.29601,-1.516
77,0.29045,-1.522
78,0.26970,-1.527
79,0.27625,-1.534
80,0.35974,-1.542
81,0.27928,-1.561
82,0.26393,-1.582
83,0.26722,-1.592
84,0.27562,-1.607
85,0.26969,-1.621
86,0.28114,-1.624
87,0.26622,-1.641
88,0.26300,-1.648
89,0.27269,-1.661
90,0.28709,-1.673
91,0.26049,-1.683
92,0.25909,-1.696
93,0.28085,-1.702
94,0.29989,-1.703
95,0.28415,-1.711
96,0.27959,-1.717
97,0.29118,-1.720
98,0.26817,-1.730
99,0.26968,-1.741
100,0.28920,-1.750
101,0.28216,-1.751
102,0.29548,-1.754
103,0.27780,-1.758
104,0.28590,-1.762
105,0.26851,-1.772
106,0.27362,-1.782
107,0.27195,-1.791
108,0.30548,-1.798
109,0.27519,-1.803
110,0.28320,-1.809
111,0.28058,-1.814
