0,1.19254,-1.198
1,0.92987,-1.197
2,0.79460,-1.199
3,0.78303,-1.204
4,0.71685,-1.207
5,0.72160,-1.206
6,0.66663,-1.212
7,0.63365,-1.214
8,0.60321,-1.212
9,0.53854,-1.218
10,0.57570,-1.221
11,0.46260,-1.222
12,0.49482,-1.225
13,0.53012,-1.227
14,0.53125,-1.232
15,0.50776,-1.234
16,0.56393,-1.241
17,0.52317,-1.247
18,0.50610,-1.256
19,0.47487,-1.262
20,0.43840,-1.264
21,0.49267,-1.269
22,0.53535,-1.274
23,0.50684,-1.278
24,0.58556,-1.284
25,0.49383,-1.286
26,0.55005,-1.290
27,0.51284,-1.293
28,0.49858,-1.296
29,0.48312,-1.305
30,0.54287,-1.314
31,0.54528,-1.322
32,0.55461,-1.326
33,0.54773,-1.326
34,0.52262,-1.327
35,0.47702,-1.329
36,0.44960,-1.332
37,0.44220,-1.331
38,0.48673,-1.334
39,0.44711,-1.338
40,0.41178,-1.341
41,0.38985,-1.345
42,0.40337,-1.351
43,0.41336,-1.358
44,0.40836,-1.365
45,0.42340,-1.371
46,0.38124,-1.377
47,0.35999,-1.382
48,0.37616,-1.389
49,0.38116,-1.394
50,0.39856,-1.395
51,0.36604,-1.400
52,0.37654,-1.405
53,0.36588,-1.412
54,0.35946,-1.418
55,0.36950,-1.424
56,0.36006,-1.431
57,0.35265,-1.441
58,0.35244,-1.448
59,0.35753,-1.455
60,0.34611,-1.461
61,0.28891,-1.469
62,0.32561,-1.477
63,0.32853,-1.485
64,0.32626,-1.492
65,0.30839,-1.500
66,0.32354,-1.508
67,0.30088,-1.514
68,0.30896,-1.520
69,0.28939,-1.527
70,0.29368,-1.534
71,0.29844,-1.541
72,0.29342,-1.548
73,0.27553,-1.553
74,0.26541,-1.560
75,0.29076,-1.565
76,0.27570,-1.571
77,0.26173,-1.575
78,0.26868,-1.581
79,0.28233,-1.585
80,0.34222,-1.594
81,0.27209,-1.612
82,0.26441,-1.635
83,0.27711,-1.650
84,0.26461,-1.667
85,0.26916,-1.683
86,0.26588,-1.698
87,0.26819,-1.714
88,0.27105,-1.725
89,0.26922,-1.739
90,0.29009,-1.749
91,0.25157,-1.754
92,0.27565,-1.764
93,0.27077,-1.778
94,0.27145,-1.791
95,0.25953,-1.801
96,0.28172,-1.812
97,0.27128,-1.820
98,0.27101,-1.832
99,0.25900,-1.841
100,0.24616,-1.850
101,0.26618,-1.858
102,0.26249,-1.867
103,0.25765,-1.872
104,0.26110,-1.876
105,0.26629,-1.884
106,0.26223,-1.893
107,0.26320,-1.901
108,0.26119,-1.906
109,0.26395,-1.910
110,0.28077,-1.918
111,0.27466,-1.927
112,0.28586,-1.930
113,0.28021,-1.936
114,0.27181,-1.943
115,0.27156,-1.948
116,0.27381,-1.953
117,0.26304,-1.957
118,0.28274,-1.962
