global_step,J_or_return,gain_or_actnorm,logstd
327680,737.7013193349773,0.9898108865976334,-1.2607433795928955
655360,1505.9787397993446,1.2591506722450256,-1.6317753791809082
983040,1619.526713086048,1.2329696429729462,-1.7063809633255005
1310720,1481.8105608443507,1.5633529525756835,-1.7511940002441406
1638400,1802.2313440898647,1.4727755759716035,-1.7964755296707153
1966080,1875.2398260226535,1.7384940385818481,-1.7423981428146362
2293760,1699.757115600333,1.597610803079605,-1.7757019996643066
2621440,1809.7868494628797,1.77019918050766,-1.7554680109024048
2949120,1625.6111293953097,1.9658330528259278,-1.7785528898239136
3276800,1547.3400242697173,2.0020762572288513,-1.745194435119629
3604480,1554.845983258559,1.9203479807853698,-1.746900200843811
3932160,1692.174955591921,1.9247178281784059,-1.7492752075195312
4259840,1692.5812397168465,2.065067053604126,-1.7955888509750366
4587520,1612.8407996973617,1.9934606570720672,-1.8200594186782837
4915200,1533.9030375168882,2.0122303727149964,-1.8107622861862183
5242880,1621.3410018615036,2.023544758892059,-1.8037751913070679
5570560,1799.0824761411932,1.9644541516780853,-1.848915696144104
5898240,1726.758805803991,2.0537062935829162,-1.8504441976547241
6225920,1731.6636962538862,1.9108382045745849,-1.8605623245239258
6553600,1707.4472405822228,1.9709720556020738,-1.8811311721801758
6881280,1669.3214774745684,1.9872775814056396,-1.890717625617981
7208960,1757.6445203170363,1.9310832693576814,-1.896288275718689
7536640,1733.9578896499788,1.9196803207874298,-1.911298155784607
7864320,1766.8473652226144,1.9239336384773253,-1.920749306678772
8192000,1689.110133347894,1.9104644056797027,-1.9325003623962402
8519680,1706.1475062728562,1.9352384527683257,-1.9508217573165894
8847360,1705.3793682146613,1.9278008927345276,-1.955148696899414
9175040,1683.0881668475813,1.9745527218341827,-1.95327627658844
9502720,1721.9197134677931,1.8904813135623932,-1.9587949514389038
9830400,1698.040830779885,1.9365417366981506,-1.9666653871536255
