global_step,J_or_return,gain_or_actnorm,logstd
327680,0.28612501534893314,0.5457120809563378,-1.3838934898376465
655360,0.22563050254511027,0.9791701441874381,-1.9415804147720337
983040,0.2188382507680035,1.2490920412905027,-2.226778268814087
1310720,0.21345086117925896,1.6179534877508197,-2.4618191719055176
1638400,0.2119778036099039,2.0391058897415606,-2.576934576034546
1966080,0.21184406196613645,2.251662821800963,-2.7378790378570557
2293760,0.21230773994362578,2.568371358784986,-2.8901329040527344
2621440,0.212045688135552,2.6647737888030716,-3.002755880355835
2949120,0.2138359668853448,2.882417186891362,-3.1526877880096436
3276800,0.2141961870102023,2.7358662162693346,-3.2338881492614746
3604480,0.21405633140733385,2.799364906150435,-3.3280134201049805
3932160,0.21389919757787182,2.7468372816394555,-3.4218931198120117
4259840,0.21445317403033626,2.8029935850381937,-3.51188063621521
4587520,0.21531094223276134,2.7964821826908612,-3.5927276611328125
4915200,0.21538622701652108,2.6327083235341866,-3.665266752243042
5242880,0.21601501554865352,2.605005895290787,-3.7829012870788574
5570560,0.21608019133877565,2.6026168162588093,-3.856358051300049
5898240,0.21564812378321885,2.58683372418672,-3.9102635383605957
6225920,0.21586720266946935,2.558003119735572,-3.967526435852051
6553600,0.2155772757000975,2.4926987793308797,-4.046876430511475
6881280,0.21565873802652316,2.577025865198006,-4.105218410491943
7208960,0.21575976440525155,2.5828521788536096,-4.171640396118164
7536640,0.21602527757960027,2.605615250123302,-4.214826583862305
7864320,0.21645460186106213,2.655683888901166,-4.251387596130371
8192000,0.2165015199971543,2.607850346572409,-4.2861247062683105
8519680,0.21650024097314918,2.5973651013544976,-4.307546615600586
8847360,0.21646046203200983,2.597645121285934,-4.337764739990234
9175040,0.21677995518588242,2.5951514252952657,-4.341399192810059
9502720,0.21676829671220732,2.6052510442819536,-4.350793838500977
9830400,0.2168606713888317,2.6218263959946526,-4.356314659118652
