global_step,J_or_return,gain_or_actnorm,logstd
327680,1768.4158469948907,1.1057062402248383,-1.8006033897399902
655360,1968.9258078763655,1.500775289773941,-1.8981865644454956
983040,2047.635367489856,1.5538132653713226,-1.8606104850769043
1310720,2266.287173879813,1.8290046281814576,-1.8126593828201294
1638400,2243.596459189812,1.819238985157013,-1.8082571029663086
1966080,2367.3807402077146,1.826702646446228,-1.868612289428711
2293760,2353.1410408474003,1.9194478126525878,-1.8451465368270874
2621440,2368.198152177921,1.8933941075325011,-1.782899260520935
2949120,2200.379750046526,1.8622178091526032,-1.794007658958435
3276800,2346.488122578466,2.058001348400116,-1.7363492250442505
3604480,2320.8012674657616,1.991309083557129,-1.7940171957015991
3932160,2392.1500467511423,2.145658194923401,-1.7840360403060913
4259840,2288.834579551276,2.1995607089996336,-1.780206561088562
4587520,2382.4564757416374,2.203924152946472,-1.79010009765625
4915200,2243.730746437205,2.076853801059723,-1.7729344367980957
5242880,1834.3479040508676,2.1800956288814546,-1.795720100402832
5570560,2246.0468082595607,2.188522351360321,-1.7695709466934204
5898240,2202.5559214047526,2.0647332193374632,-1.7250534296035767
6225920,2190.274262307036,1.9942102972507476,-1.7091273069381714
6553600,2268.199726283974,2.137551889467239,-1.700750708580017
6881280,2373.9128942570123,2.1724994045257566,-1.6793168783187866
7208960,2336.724433441218,2.1582013381004335,-1.679017186164856
7536640,2249.269879526987,2.168970341682434,-1.6719516515731812
7864320,2331.2394327742777,2.146371353149414,-1.6580734252929688
8192000,2310.4026117453527,2.162590074253082,-1.6753484010696411
8519680,2379.6883382726437,2.1631900540828704,-1.6873689889907837
8847360,2285.122126405427,2.174126835823059,-1.677016258239746
9175040,2394.5721374662,2.2037711072921753,-1.6750712394714355
9502720,2339.773093300289,2.0823656249523164,-1.6883825063705444
9830400,2441.887958594461,2.170386010456085,-1.6946362257003784
