global_step,J_or_return,gain_or_actnorm,logstd
327680,0.2601522664695006,4.675170075443632,-2.2009730339050293
655360,0.2838565211171997,5.875068254730387,-2.4868178367614746
983040,0.28392659446340884,4.6390840237421145,-2.8404128551483154
1310720,0.2912464657282382,6.692577494765851,-2.960266590118408
1638400,0.30141406074017885,7.260646578882684,-3.044936418533325
1966080,0.30543716139338245,6.6690865218594295,-3.213364362716675
2293760,0.30249088379177896,6.573043400211754,-3.2598166465759277
2621440,0.30239760255589515,9.293628468354333,-3.1501569747924805
2949120,0.30341388379395823,8.932668840160794,-3.2455427646636963
3276800,0.3058578792057413,8.008048661724004,-3.3042142391204834
3604480,0.3131657664243038,8.061479797366257,-3.374469518661499
3932160,0.31623863319087037,8.746605031521483,-3.4715969562530518
4259840,0.3149287533990856,8.022955182971993,-3.499342203140259
4587520,0.3155984088449808,9.727775401200002,-3.4629528522491455
4915200,0.31660881146583353,9.080152944868098,-3.5410702228546143
5242880,0.3188834180298137,7.32098388806649,-3.5695960521698
5570560,0.3209225075713802,5.919528290438412,-3.513460397720337
5898240,0.3186702660227413,6.967919078595397,-3.582791566848755
6225920,0.32217331699368496,8.401193588130878,-3.745002508163452
6553600,0.32452004846675603,8.124604886171776,-3.724623918533325
6881280,0.32403535441748677,8.337663964378029,-3.694089889526367
7208960,0.3263991203359859,8.497456401218296,-3.7614786624908447
7536640,0.3281106552972814,6.247450621380562,-3.8721601963043213
7864320,0.3289143439989218,5.886057409477561,-3.8973076343536377
8192000,0.33118313881815475,6.987974905996788,-3.9852092266082764
8519680,0.3311748798239209,6.7284037067132605,-4.049261093139648
8847360,0.3330449083643822,6.83648225272814,-4.066937446594238
9175040,0.33312239330343874,7.317573705775105,-4.071163177490234
9502720,0.33638369193094003,7.052916825633979,-4.073997497558594
9830400,0.33693928128562955,7.2967402271294635,-4.088564395904541
