global_step,J_or_return,gain_or_actnorm,logstd
327680,0.3162285309283044,0.6963526684402748,-1.3657344579696655
655360,0.2680214630719595,1.0199867330651287,-1.951706886291504
983040,0.247053755479223,1.2726183609888204,-2.250309705734253
1310720,0.2415788775661583,1.4813745733232802,-2.4786441326141357
1638400,0.23948844701295924,1.6893313298589159,-2.630537748336792
1966080,0.24022709829298183,1.8542775158656104,-2.758795738220215
2293760,0.23900022287362177,2.0081623799960826,-2.894205093383789
2621440,0.23823374600781655,2.2313076713308133,-2.994816541671753
2949120,0.23919767277118922,2.040007467819602,-3.110485076904297
3276800,0.23926840567627564,2.1218703034902986,-3.2088053226470947
3604480,0.23968008829991985,2.0308884119954733,-3.309443235397339
3932160,0.2396389813004055,2.0974113285233864,-3.3958241939544678
4259840,0.2397033903371284,2.1278528160522,-3.502476453781128
4587520,0.23973397649663172,2.085675758935265,-3.6007862091064453
4915200,0.24016356499923652,2.1388548220379535,-3.6522135734558105
5242880,0.24020367312594482,2.214666104229414,-3.7374486923217773
5570560,0.24011320320394056,2.27434902981295,-3.8143563270568848
5898240,0.24048065166964666,2.3234587324774405,-3.8647873401641846
6225920,0.24048051253058966,2.3033783427890397,-3.924555540084839
6553600,0.2403932138942,2.38571104085479,-3.9860236644744873
6881280,0.2406515654543122,2.386409114834275,-4.028735160827637
7208960,0.2404760566346496,2.441472855066175,-4.074063777923584
7536640,0.24044431326102808,2.4492909003435486,-4.13570499420166
7864320,0.24045809595271325,2.405881145428861,-4.177058219909668
8192000,0.24052161077809683,2.4270454001356554,-4.194831848144531
8519680,0.24051915211082883,2.4063756684365343,-4.222167015075684
8847360,0.24049470683214616,2.4136243977771827,-4.237152099609375
9175040,0.24078265717328817,2.417031663158092,-4.262641906738281
9502720,0.24072039755726915,2.4405367026181906,-4.273527145385742
9830400,0.24078726959857621,2.490354184121728,-4.283885955810547
