global_step,J_or_return,gain_or_actnorm,logstd
327680,0.21718366370702014,1.8303928301717227,-2.6927075386047363
655360,0.2207859633460674,2.325542633005818,-2.9568402767181396
983040,0.22561513375741224,2.380872294865352,-3.448798418045044
1310720,0.22838191051878315,2.709688766674259,-3.666247606277466
1638400,0.2295859714903213,2.5856879833817086,-3.784795045852661
1966080,0.2317747848463672,2.4697324357150547,-3.915382146835327
2293760,0.2342125977529812,2.3177932046808922,-4.124074459075928
2621440,0.23553239587182273,2.17602300540657,-4.30860710144043
2949120,0.23486174201456478,2.2056753972649914,-4.477742671966553
3276800,0.2358096181385166,2.3969829366826088,-4.533649921417236
3604480,0.23659195621967222,2.3525266191850798,-4.418821334838867
3932160,0.2344805889275078,2.455511391736094,-4.570186614990234
4259840,0.23512192498847415,2.5034673845434763,-4.570912837982178
4587520,0.23603107163362277,2.39250715338358,-4.547466278076172
4915200,0.2342162731167497,2.480470429763021,-4.512521743774414
5242880,0.23564416760020138,2.5717692060875406,-4.612375259399414
5570560,0.23594247189266868,2.517342978801876,-4.658435821533203
5898240,0.23627503556360616,2.565127918165749,-4.683459281921387
6225920,0.2373728170498562,2.47435213145875,-4.7879157066345215
6553600,0.23718820423875503,2.4900930912441694,-4.859589576721191
6881280,0.23606218954556982,2.4985816984876728,-4.917466163635254
7208960,0.2364166217628679,2.462444299409386,-4.956737995147705
7536640,0.2356739854950825,2.4257268964713106,-5.011368274688721
7864320,0.23639696852702025,2.4054504901441818,-5.087058067321777
8192000,0.23672375911213803,2.381033487964821,-5.16132116317749
8519680,0.23663114471598837,2.407353663103605,-5.238540172576904
8847360,0.23676739951411185,2.4268540164828423,-5.292357921600342
9175040,0.23721215594464146,2.3941657951267477,-5.297001838684082
9502720,0.2375195792891791,2.4485245175238717,-5.328854560852051
9830400,0.23756864355916837,2.4411422548480437,-5.347895622253418
