global_step,J_or_return,gain_or_actnorm,logstd
327680,0.2818124214043844,7.01464068362954,-1.2039728164672852
655360,0.2785019043256871,10.890351842384161,-1.2039728164672852
983040,0.2807581241174859,7.715608709164378,-1.2039728164672852
1310720,0.282962839956608,4.443864638565642,-1.2039728164672852
1638400,0.28511832589916075,5.360447203462748,-1.2039728164672852
1966080,0.28448100610736954,3.275017370924493,-1.2039728164672852
2293760,0.2830691876131257,12.27652239441124,-1.2039728164672852
2621440,0.283712578934122,17.9757014103573,-1.2039728164672852
2949120,0.2822659150491137,5.909916178148466,-1.2039728164672852
3276800,0.2843438607615918,2.4262652559330933,-1.2039728164672852
3604480,0.28654513926684355,0.9860881441592799,-1.2039728164672852
3932160,0.2881716419121387,0.3690968843417019,-1.2039728164672852
4259840,0.2866406843388959,0.24033338988157155,-1.2039728164672852
4587520,0.2947701793461628,-0.04819521605966462,-1.2039728164672852
4915200,0.30160303091682317,-0.09716689642277188,-1.2039728164672852
5242880,0.3011338301925591,-0.08841900226065876,-1.2039728164672852
5570560,0.2949724148203248,-0.05351253784439793,-1.2039728164672852
5898240,0.30315265229621924,-0.10435422033673539,-1.2039728164672852
6225920,0.3128492109352582,-0.12910901950512962,-1.2039728164672852
6553600,0.323904102948057,-0.16514756785924278,-1.2039728164672852
6881280,0.3331634852359779,-0.16994216369142942,-1.2039728164672852
7208960,0.3489383442994332,-0.18460754624621684,-1.2039728164672852
7536640,0.36453046656241994,-0.19889552229340848,-1.2039728164672852
7864320,0.3794013808165595,-0.20534483984872434,-1.2039728164672852
8192000,0.39005524910935313,-0.20981819676585423,-1.2039728164672852
8519680,0.4318551919713258,-0.22495478675325553,-1.2039728164672852
8847360,0.4803576020544197,-0.23305810148655778,-1.2039728164672852
9175040,0.5242020738374752,-0.2386198825044538,-1.2039728164672852
9502720,0.5931846882100118,-0.24607161590966503,-1.2039728164672852
9830400,0.7035724776057383,-0.2524036679832869,-1.2039728164672852
