global_step,J_or_return,gain_or_actnorm,logstd
327680,1520.3619949390811,0.9618243222951889,-1.874834418296814
655360,1711.412579457266,1.126102465724945,-2.1832115650177
983040,1925.9118955928468,1.2494653621673584,-2.0583879947662354
1310720,1959.5253036248464,1.5718562990188598,-1.8979612588882446
1638400,2054.0484432046906,1.6484718098163604,-1.8118677139282227
1966080,2153.604150142365,1.7707028820037842,-1.8695058822631836
2293760,2229.935018345154,1.916946390914917,-1.8902559280395508
2621440,2190.4389291075922,1.842302548789978,-1.8877949714660645
2949120,2274.149980418978,1.7151518273353576,-1.8492918014526367
3276800,2154.0568669591216,1.7598990035057067,-1.8269386291503906
3604480,2115.058820872256,1.7484519443511963,-1.7849726676940918
3932160,2210.8683319060124,1.5414335973739623,-1.7734752893447876
4259840,2093.0914475062677,1.7103970914840698,-1.7598347663879395
4587520,2119.912772162651,1.746874330854416,-1.773450493812561
4915200,2198.886229577579,1.7095981093406678,-1.7583669424057007
5242880,2239.3270380281747,1.8196145664215089,-1.747125506401062
5570560,2153.200993530713,1.889648108959198,-1.6958140134811401
5898240,2245.4398212413757,1.8517610635757447,-1.639420509338379
6225920,2157.6234005601373,1.7197382717132568,-1.576584815979004
6553600,2245.8993831499474,1.7803400562286378,-1.5906381607055664
6881280,2281.019978518706,1.8081585135459899,-1.631186842918396
7208960,2129.4741532260623,1.7878002215385438,-1.605972409248352
7536640,2194.6901200551665,1.7475393732070923,-1.6272072792053223
7864320,2197.727827812119,1.786086792755127,-1.6202653646469116
8192000,2251.33731737647,1.7908644360542298,-1.6235548257827759
8519680,2331.5989430312425,1.752906249332428,-1.627700686454773
8847360,2179.3142360424085,1.8485951550483704,-1.6301792860031128
9175040,2254.646018645775,1.8573739482402802,-1.6477607488632202
9502720,2278.598559020423,1.9265783312797546,-1.6437450647354126
9830400,2249.1116658347005,1.9725726949691773,-1.6473294496536255
