global_step,J_or_return,gain_or_actnorm,logstd
327680,0.22486603804160488,0.9639307288226275,-1.2039728164672852
655360,0.2215985855029817,0.9826448135283181,-1.2039728164672852
983040,0.20908588719185855,1.3943640775249762,-1.2039728164672852
1310720,0.2061606375760803,1.5708427555916193,-1.2039728164672852
1638400,0.21357228389394484,1.2869034506955535,-1.2039728164672852
1966080,0.21445804732723517,2.251072649999904,-1.2039728164672852
2293760,0.22376177805020972,1.0458482639149116,-1.2039728164672852
2621440,0.2092393400059871,2.094716713520514,-1.2039728164672852
2949120,0.2118268516147018,1.4781879056310736,-1.2039728164672852
3276800,0.21065558864323997,1.4977783233953046,-1.2039728164672852
3604480,0.21803751731173004,2.370663581583256,-1.2039728164672852
3932160,0.2196066609161568,1.0844860256993414,-1.2039728164672852
4259840,0.21279859117389868,1.1729018231929471,-1.2039728164672852
4587520,0.21227841665997144,1.3526671178547343,-1.2039728164672852
4915200,0.2126311750163197,2.387257877774527,-1.2039728164672852
5242880,0.20660927359385706,1.7370609140166569,-1.2039728164672852
5570560,0.21011430709040663,1.3143291008840974,-1.2039728164672852
5898240,0.2139252958347225,1.1865796365661005,-1.2039728164672852
6225920,0.21975362035078513,1.391179721660161,-1.2039728164672852
6553600,0.2602375804302956,1.5971209261103239,-1.2039728164672852
6881280,0.22913474576011975,1.3320726588355682,-1.2039728164672852
7208960,0.20961206848404468,1.9047109137291214,-1.2039728164672852
7536640,0.23891904169060238,1.191959521954406,-1.2039728164672852
7864320,0.24189698597136478,0.8531763852541526,-1.2039728164672852
8192000,0.2218920367121308,0.9701423072048009,-1.2039728164672852
8519680,0.22465261341934606,1.1317790491333617,-1.2039728164672852
8847360,0.20991324800222308,1.9340471541732778,-1.2039728164672852
9175040,0.21031620840617105,1.571288295658757,-1.2039728164672852
9502720,0.21296866327575167,1.3922123716100696,-1.2039728164672852
9830400,0.2092819502880521,1.4011043323648606,-1.2039728164672852
