global_step,J_or_return,gain_or_actnorm,logstd
327680,0.27814723982461964,0.6463766938739977,-1.3633396625518799
655360,0.23256216938136284,1.2406026557489382,-1.9633142948150635
983040,0.22466557109306068,1.4056463969863284,-2.2587881088256836
1310720,0.2216591894908121,1.6759726889207138,-2.4510586261749268
1638400,0.2219740019564551,1.8119184697815827,-2.628375291824341
1966080,0.22220604523780488,1.9557711927330623,-2.781841278076172
2293760,0.22264499487976194,2.0517242798269413,-2.89011812210083
2621440,0.22264510936325835,2.042468661900873,-3.002890110015869
2949120,0.22264743904865306,2.193957003007127,-3.0651121139526367
3276800,0.2231518461345243,2.2454722477607216,-3.1569478511810303
3604480,0.22316646057619502,2.347923981564898,-3.2585039138793945
3932160,0.22303448801935244,2.471782760595531,-3.341296434402466
4259840,0.2231369240808621,2.585638079181366,-3.3998162746429443
4587520,0.22319058318778678,2.656671246899595,-3.439380645751953
4915200,0.22353994912090422,2.7438153828776555,-3.536588191986084
5242880,0.22384112997432562,2.670005670736016,-3.6515908241271973
5570560,0.22434942068882172,2.7090510964738908,-3.732736349105835
5898240,0.22497490198771256,2.795793073138946,-3.8033738136291504
6225920,0.22504866542301666,2.7700799342410733,-3.8678760528564453
6553600,0.22505849122208957,2.7040558764180087,-3.944695472717285
6881280,0.22499335061165343,2.722155448189687,-4.009759902954102
7208960,0.22516640705571261,2.768465645856274,-4.032388210296631
7536640,0.22528396796962527,2.8489198122322748,-4.082006931304932
7864320,0.22495598931946584,2.8546412609440193,-4.113454818725586
8192000,0.2248696728415348,2.867092707054004,-4.150155067443848
8519680,0.22508246877442573,2.899796926361436,-4.1790571212768555
8847360,0.2251108145224048,2.905299667637618,-4.206789970397949
9175040,0.22508744237048436,2.9501137381951654,-4.234940052032471
9502720,0.22504969205309203,2.9431143784391827,-4.242857933044434
9830400,0.22524183264574357,2.9978383380789033,-4.249065399169922
