global_step,J_or_return,gain_or_actnorm,logstd
327680,0.2446526317520616,6.61651905427386,-2.2198007106781006
655360,0.2586369460677396,12.370679327859651,-2.6998815536499023
983040,0.26645675569529315,16.490191128294853,-2.9076828956604004
1310720,0.273936750734909,17.09645811721427,-2.98463773727417
1638400,0.2764691537801887,22.297318541766238,-3.105008125305176
1966080,0.2809117940245702,26.019276720293956,-3.314687728881836
2293760,0.2815735197636027,26.10204217564209,-3.3441715240478516
2621440,0.2802030279674348,24.839254995913343,-3.423619031906128
2949120,0.2866454045098546,27.785585456465327,-3.4155757427215576
3276800,0.2890202194620358,30.148342434001922,-3.493511915206909
3604480,0.2911494820111394,30.43024617737554,-3.526667356491089
3932160,0.2906063975152148,30.955531708864136,-3.7454142570495605
4259840,0.29245518967258355,31.868502535600665,-3.796658992767334
4587520,0.2974280675807571,31.429638019601104,-3.7732536792755127
4915200,0.29439182698960487,29.26399529877154,-3.88624906539917
5242880,0.2967881469616635,30.218428083963676,-3.8813083171844482
5570560,0.29714495791266354,29.94848332392503,-3.913867950439453
5898240,0.29700435786425566,30.811594486836487,-3.9867873191833496
6225920,0.30152909786319504,31.774039011134434,-4.0492844581604
6553600,0.3000153741055605,31.458917196143226,-4.129427433013916
6881280,0.2999565162685798,32.46961916950293,-4.195349216461182
7208960,0.30008312649285085,32.191848751510165,-4.1764140129089355
7536640,0.2990900654186121,32.722499878007426,-4.210259437561035
7864320,0.29847054109434534,32.074175154091705,-4.271214962005615
8192000,0.29713547403482526,31.060906886193482,-4.348325252532959
8519680,0.29585704166634974,30.988424286183324,-4.395486354827881
8847360,0.29637819567717305,30.943648078575844,-4.456890106201172
9175040,0.29722009336442345,31.221014102382384,-4.4917826652526855
9502720,0.29704781707512656,31.827249733725424,-4.5349507331848145
9830400,0.29696942669920745,32.12740936194019,-4.550293445587158
