global_step,J_or_return,gain_or_actnorm,logstd
327680,0.22443822394964155,1.320821194947897,-2.696594476699829
655360,0.22906321972053784,1.1200091084692672,-3.1423628330230713
983040,0.22558173937557088,1.0947198430317084,-3.499117612838745
1310720,0.22994908893632085,0.9922416702640003,-3.7018368244171143
1638400,0.23290974369694079,0.8925992999751866,-3.8866350650787354
1966080,0.23793314205828195,0.8278746174836488,-4.108301162719727
2293760,0.23667847475577547,0.8140664936682612,-4.469159126281738
2621440,0.2322403174870375,0.8444999434521023,-4.716540813446045
2949120,0.23631773727606928,0.8078934213287474,-4.847783088684082
3276800,0.23704140781780134,0.8324211846298394,-4.642770290374756
3604480,0.23857648586943844,0.8104400525261931,-4.727339267730713
3932160,0.23444283203394053,0.8330090331612579,-4.701114177703857
4259840,0.23183197447539394,0.8697643157471111,-4.836122512817383
4587520,0.23395268100956618,0.8535475378110224,-4.949692726135254
4915200,0.2359912568463368,0.8373184184631884,-5.016425609588623
5242880,0.23777220379091726,0.8274549650009452,-5.1468682289123535
5570560,0.236096942367657,0.8627568277148916,-5.257946491241455
5898240,0.23664122342225388,0.8681244207477187,-5.262590408325195
6225920,0.23598103773574858,0.8554995897304855,-5.254998207092285
6553600,0.23782548216900223,0.8932234470400437,-5.285578727722168
6881280,0.23823305049506147,0.9167243112533597,-5.319981098175049
7208960,0.23910796220558567,0.8646976798588653,-5.513932228088379
7536640,0.23968279022153133,0.900998416807256,-5.589009761810303
7864320,0.2391867411755475,0.8582092380689867,-5.618625164031982
8192000,0.23852632383199715,0.8420029995131102,-5.673191547393799
8519680,0.23875744548216782,0.8584009322416472,-5.724666595458984
8847360,0.23964750920784433,0.8537935100471388,-5.7762041091918945
9175040,0.23909112694996668,0.846608139121279,-5.82487678527832
9502720,0.239402329311998,0.8789520604147668,-5.886719703674316
9830400,0.2385302286259791,0.8879678939718566,-5.901498317718506
