global_step,J_or_return,gain_or_actnorm,logstd
327680,1882.8452759133665,1.5294927898406983,-1.7682676315307617
655360,2040.1842458757226,1.5442339962482452,-1.9790178537368774
983040,2100.721656657219,1.7064133991718293,-1.950432300567627
1310720,2230.6178612300373,1.7991282052516937,-1.927991271018982
1638400,2182.0821478353428,1.8236590550422669,-1.8874353170394897
1966080,2218.7162396692606,1.768668433380127,-1.787280559539795
2293760,2132.603123179496,1.9274035462856294,-1.8332551717758179
2621440,2270.741991621258,1.862814362049103,-1.8482255935668945
2949120,2159.7129172152577,1.9565207126617432,-1.829842209815979
3276800,2210.0825776555503,1.9664446603775025,-1.8065840005874634
3604480,1997.1267027878444,1.9672452535629272,-1.8025513887405396
3932160,2173.145968743787,1.915064143896103,-1.7768397331237793
4259840,1717.8708009293427,1.8635788222789764,-1.771804690361023
4587520,2210.467020453877,2.0813556547641756,-1.7797852754592896
4915200,2267.4237609535057,2.0987540202617647,-1.8059196472167969
5242880,2237.2715771632948,2.0634422976017,-1.7880862951278687
5570560,2266.614495744038,2.1067424075603487,-1.8037372827529907
5898240,2248.9407224797783,2.1803133032798767,-1.813506007194519
6225920,2286.3120021989685,2.089054581928253,-1.787276268005371
6553600,2012.1215387103525,2.0166521121501924,-1.7348285913467407
6881280,2230.7620961492403,2.1657581251621245,-1.7525521516799927
7208960,2340.0651630959787,2.116287507247925,-1.760207176208496
7536640,2269.25217231539,2.133801281261444,-1.7542009353637695
7864320,2434.382135059339,2.1445438338279725,-1.7250185012817383
8192000,2335.288039685312,2.2344037729740145,-1.7236493825912476
8519680,2260.831078881664,2.278422449398041,-1.70701265335083
8847360,2333.075524728949,2.2802731220722197,-1.7067503929138184
9175040,2357.9669684914993,2.201638960599899,-1.707865834236145
9502720,2374.369792648607,2.208638745307922,-1.7137995958328247
9830400,2452.6102830196564,2.2548650213241577,-1.7213435173034668
